academic_year,school_id,proficiency_level,number_of_students,pct,attending_district_institutional_id,district,school
2018-2019,182,4,4,0.04938271604938271,1948,St Helens SD 502,McBride Elementary School
2018-2019,182,3,22,0.2716049382716049,1948,St Helens SD 502,McBride Elementary School
2018-2019,182,2,25,0.30864197530864196,1948,St Helens SD 502,McBride Elementary School
2018-2019,182,1,30,0.37037037037037035,1948,St Helens SD 502,McBride Elementary School
2018-2019,4602,4,1,0.034482758620689655,1948,St Helens SD 502,St Helens Arthur Academy
2018-2019,4602,3,15,0.5172413793103449,1948,St Helens SD 502,St Helens Arthur Academy
2018-2019,4602,2,11,0.3793103448275862,1948,St Helens SD 502,St Helens Arthur Academy
2018-2019,4602,1,2,0.06896551724137931,1948,St Helens SD 502,St Helens Arthur Academy
2018-2019,778,4,3,0.2727272727272727,2144,St Paul SD 45,St Paul Elementary School
2018-2019,778,3,2,0.18181818181818182,2144,St Paul SD 45,St Paul Elementary School
2018-2019,778,2,5,0.45454545454545453,2144,St Paul SD 45,St Paul Elementary School
2018-2019,778,1,1,0.09090909090909091,2144,St Paul SD 45,St Paul Elementary School
2018-2019,1060,4,2,0.07692307692307693,2209,Stanfield SD 61,Stanfield Elementary School
2018-2019,1060,3,7,0.2692307692307692,2209,Stanfield SD 61,Stanfield Elementary School
2018-2019,1060,2,10,0.38461538461538464,2209,Stanfield SD 61,Stanfield Elementary School
2018-2019,1060,1,7,0.2692307692307692,2209,Stanfield SD 61,Stanfield Elementary School
2018-2019,349,4,NA,NA,2018,Suntex SD 10,Suntex Elementary School
2018-2019,349,3,NA,NA,2018,Suntex SD 10,Suntex Elementary School
2018-2019,349,2,NA,NA,2018,Suntex SD 10,Suntex Elementary School
2018-2019,349,1,NA,NA,2018,Suntex SD 10,Suntex Elementary School
2018-2019,318,4,4,0.05,2003,Sutherlin SD 130,East Sutherlin Primary School
2018-2019,318,3,19,0.2375,2003,Sutherlin SD 130,East Sutherlin Primary School
2018-2019,318,2,22,0.275,2003,Sutherlin SD 130,East Sutherlin Primary School
2018-2019,318,1,35,0.4375,2003,Sutherlin SD 130,East Sutherlin Primary School
2018-2019,5357,4,NA,NA,2003,Sutherlin SD 130,Sutherlin Valley Online Academy
2018-2019,5357,3,NA,NA,2003,Sutherlin SD 130,Sutherlin Valley Online Academy
2018-2019,5357,2,NA,NA,2003,Sutherlin SD 130,Sutherlin Valley Online Academy
2018-2019,5357,1,NA,NA,2003,Sutherlin SD 130,Sutherlin Valley Online Academy
2018-2019,662,4,6,0.13636363636363635,2102,Sweet Home SD 55,Foster Elementary School
2018-2019,662,3,9,0.20454545454545456,2102,Sweet Home SD 55,Foster Elementary School
2018-2019,662,2,16,0.36363636363636365,2102,Sweet Home SD 55,Foster Elementary School
2018-2019,662,1,13,0.29545454545454547,2102,Sweet Home SD 55,Foster Elementary School
2018-2019,663,4,2,0.03571428571428571,2102,Sweet Home SD 55,Hawthorne Elementary School
2018-2019,663,3,12,0.21428571428571427,2102,Sweet Home SD 55,Hawthorne Elementary School
2018-2019,663,2,18,0.32142857142857145,2102,Sweet Home SD 55,Hawthorne Elementary School
2018-2019,663,1,24,0.42857142857142855,2102,Sweet Home SD 55,Hawthorne Elementary School
2018-2019,664,4,0,0,2102,Sweet Home SD 55,Holley Elementary School
2018-2019,664,3,3,0.16666666666666666,2102,Sweet Home SD 55,Holley Elementary School
2018-2019,664,2,3,0.16666666666666666,2102,Sweet Home SD 55,Holley Elementary School
2018-2019,664,1,12,0.6666666666666666,2102,Sweet Home SD 55,Holley Elementary School
2018-2019,666,4,6,0.13636363636363635,2102,Sweet Home SD 55,Oak Heights Elementary School
2018-2019,666,3,12,0.2727272727272727,2102,Sweet Home SD 55,Oak Heights Elementary School
2018-2019,666,2,14,0.3181818181818182,2102,Sweet Home SD 55,Oak Heights Elementary School
2018-2019,666,1,12,0.2727272727272727,2102,Sweet Home SD 55,Oak Heights Elementary School
2018-2019,4484,4,0,0,2102,Sweet Home SD 55,Sweet Home Charter School
2018-2019,4484,3,12,0.5454545454545454,2102,Sweet Home SD 55,Sweet Home Charter School
2018-2019,4484,2,4,0.18181818181818182,2102,Sweet Home SD 55,Sweet Home Charter School
2018-2019,4484,1,6,0.2727272727272727,2102,Sweet Home SD 55,Sweet Home Charter School
2018-2019,402,4,NA,NA,2055,Three Rivers/Josephine County SD,Applegate Elementary School
2018-2019,402,3,NA,NA,2055,Three Rivers/Josephine County SD,Applegate Elementary School
2018-2019,402,2,NA,NA,2055,Three Rivers/Josephine County SD,Applegate Elementary School
2018-2019,402,1,NA,NA,2055,Three Rivers/Josephine County SD,Applegate Elementary School
2018-2019,443,4,2,0.027777777777777776,2055,Three Rivers/Josephine County SD,Evergreen Elementary School
2018-2019,443,3,12,0.16666666666666666,2055,Three Rivers/Josephine County SD,Evergreen Elementary School
2018-2019,443,2,31,0.4305555555555556,2055,Three Rivers/Josephine County SD,Evergreen Elementary School
2018-2019,443,1,27,0.375,2055,Three Rivers/Josephine County SD,Evergreen Elementary School
2018-2019,445,4,14,0.23728813559322035,2055,Three Rivers/Josephine County SD,Fruitdale Elementary School
2018-2019,445,3,24,0.4067796610169492,2055,Three Rivers/Josephine County SD,Fruitdale Elementary School
2018-2019,445,2,14,0.23728813559322035,2055,Three Rivers/Josephine County SD,Fruitdale Elementary School
2018-2019,445,1,7,0.11864406779661017,2055,Three Rivers/Josephine County SD,Fruitdale Elementary School
2018-2019,446,4,2,0.045454545454545456,2055,Three Rivers/Josephine County SD,Ft Vannoy Elementary School
2018-2019,446,3,15,0.3409090909090909,2055,Three Rivers/Josephine County SD,Ft Vannoy Elementary School
2018-2019,446,2,16,0.36363636363636365,2055,Three Rivers/Josephine County SD,Ft Vannoy Elementary School
2018-2019,446,1,11,0.25,2055,Three Rivers/Josephine County SD,Ft Vannoy Elementary School
2018-2019,450,4,11,0.3142857142857143,2055,Three Rivers/Josephine County SD,Madrona Elementary School
2018-2019,450,3,9,0.2571428571428571,2055,Three Rivers/Josephine County SD,Madrona Elementary School
2018-2019,450,2,9,0.2571428571428571,2055,Three Rivers/Josephine County SD,Madrona Elementary School
2018-2019,450,1,6,0.17142857142857143,2055,Three Rivers/Josephine County SD,Madrona Elementary School
2018-2019,451,4,6,0.08955223880597014,2055,Three Rivers/Josephine County SD,Manzanita Elementary School
2018-2019,451,3,22,0.3283582089552239,2055,Three Rivers/Josephine County SD,Manzanita Elementary School
2018-2019,451,2,20,0.29850746268656714,2055,Three Rivers/Josephine County SD,Manzanita Elementary School
2018-2019,451,1,19,0.2835820895522388,2055,Three Rivers/Josephine County SD,Manzanita Elementary School
2018-2019,4823,4,5,0.25,2055,Three Rivers/Josephine County SD,Sunny Wolf Charter School
2018-2019,4823,3,8,0.4,2055,Three Rivers/Josephine County SD,Sunny Wolf Charter School
2018-2019,4823,2,5,0.25,2055,Three Rivers/Josephine County SD,Sunny Wolf Charter School
2018-2019,4823,1,2,0.1,2055,Three Rivers/Josephine County SD,Sunny Wolf Charter School
2018-2019,453,4,3,0.1875,2055,Three Rivers/Josephine County SD,Williams Elementary School
2018-2019,453,3,7,0.4375,2055,Three Rivers/Josephine County SD,Williams Elementary School
2018-2019,453,2,3,0.1875,2055,Three Rivers/Josephine County SD,Williams Elementary School
2018-2019,453,1,3,0.1875,2055,Three Rivers/Josephine County SD,Williams Elementary School
2018-2019,5063,4,NA,NA,2055,Three Rivers/Josephine County SD,Woodland Charter School
2018-2019,5063,3,NA,NA,2055,Three Rivers/Josephine County SD,Woodland Charter School
2018-2019,5063,2,NA,NA,2055,Three Rivers/Josephine County SD,Woodland Charter School
2018-2019,5063,1,NA,NA,2055,Three Rivers/Josephine County SD,Woodland Charter School
2018-2019,4364,4,26,0.2765957446808511,2242,Tigard-Tualatin SD 23J,Alberta Rider Elementary School
2018-2019,4364,3,36,0.3829787234042553,2242,Tigard-Tualatin SD 23J,Alberta Rider Elementary School
2018-2019,4364,2,19,0.20212765957446807,2242,Tigard-Tualatin SD 23J,Alberta Rider Elementary School
2018-2019,4364,1,13,0.13829787234042554,2242,Tigard-Tualatin SD 23J,Alberta Rider Elementary School
2018-2019,1135,4,16,0.20253164556962025,2242,Tigard-Tualatin SD 23J,Bridgeport Elementary School
2018-2019,1135,3,19,0.24050632911392406,2242,Tigard-Tualatin SD 23J,Bridgeport Elementary School
2018-2019,1135,2,11,0.13924050632911392,2242,Tigard-Tualatin SD 23J,Bridgeport Elementary School
2018-2019,1135,1,33,0.4177215189873418,2242,Tigard-Tualatin SD 23J,Bridgeport Elementary School
2018-2019,1136,4,20,0.26666666666666666,2242,Tigard-Tualatin SD 23J,Charles F Tigard Elementary School
2018-2019,1136,3,18,0.24,2242,Tigard-Tualatin SD 23J,Charles F Tigard Elementary School
2018-2019,1136,2,18,0.24,2242,Tigard-Tualatin SD 23J,Charles F Tigard Elementary School
2018-2019,1136,1,19,0.25333333333333335,2242,Tigard-Tualatin SD 23J,Charles F Tigard Elementary School
2018-2019,1369,4,11,0.1375,2242,Tigard-Tualatin SD 23J,Deer Creek Elementary School
2018-2019,1369,3,18,0.225,2242,Tigard-Tualatin SD 23J,Deer Creek Elementary School
2018-2019,1369,2,17,0.2125,2242,Tigard-Tualatin SD 23J,Deer Creek Elementary School
2018-2019,1369,1,34,0.425,2242,Tigard-Tualatin SD 23J,Deer Creek Elementary School
2018-2019,1138,4,26,0.3611111111111111,2242,Tigard-Tualatin SD 23J,Durham Elementary School
2018-2019,1138,3,26,0.3611111111111111,2242,Tigard-Tualatin SD 23J,Durham Elementary School
2018-2019,1138,2,11,0.1527777777777778,2242,Tigard-Tualatin SD 23J,Durham Elementary School
2018-2019,1138,1,9,0.125,2242,Tigard-Tualatin SD 23J,Durham Elementary School
2018-2019,1142,4,37,0.42528735632183906,2242,Tigard-Tualatin SD 23J,Edward Byrom Elementary School
2018-2019,1142,3,26,0.2988505747126437,2242,Tigard-Tualatin SD 23J,Edward Byrom Elementary School
2018-2019,1142,2,17,0.19540229885057472,2242,Tigard-Tualatin SD 23J,Edward Byrom Elementary School
2018-2019,1142,1,7,0.08045977011494253,2242,Tigard-Tualatin SD 23J,Edward Byrom Elementary School
2018-2019,1139,4,21,0.21649484536082475,2242,Tigard-Tualatin SD 23J,James Templeton Elementary School
2018-2019,1139,3,26,0.26804123711340205,2242,Tigard-Tualatin SD 23J,James Templeton Elementary School
2018-2019,1139,2,25,0.25773195876288657,2242,Tigard-Tualatin SD 23J,James Templeton Elementary School
2018-2019,1139,1,25,0.25773195876288657,2242,Tigard-Tualatin SD 23J,James Templeton Elementary School
2018-2019,1137,4,37,0.36633663366336633,2242,Tigard-Tualatin SD 23J,Mary Woodward Elementary School
2018-2019,1137,3,39,0.38613861386138615,2242,Tigard-Tualatin SD 23J,Mary Woodward Elementary School
2018-2019,1137,2,20,0.19801980198019803,2242,Tigard-Tualatin SD 23J,Mary Woodward Elementary School
2018-2019,1137,1,5,0.04950495049504951,2242,Tigard-Tualatin SD 23J,Mary Woodward Elementary School
2018-2019,1140,4,10,0.09259259259259259,2242,Tigard-Tualatin SD 23J,Metzger Elementary School
2018-2019,1140,3,21,0.19444444444444445,2242,Tigard-Tualatin SD 23J,Metzger Elementary School
2018-2019,1140,2,24,0.2222222222222222,2242,Tigard-Tualatin SD 23J,Metzger Elementary School
2018-2019,1140,1,53,0.49074074074074076,2242,Tigard-Tualatin SD 23J,Metzger Elementary School
2018-2019,3579,4,12,0.32432432432432434,2242,Tigard-Tualatin SD 23J,Multi-sensory Instruction Teaching Children Hands-On (MITCH)
2018-2019,3579,3,11,0.2972972972972973,2242,Tigard-Tualatin SD 23J,Multi-sensory Instruction Teaching Children Hands-On (MITCH)
2018-2019,3579,2,8,0.21621621621621623,2242,Tigard-Tualatin SD 23J,Multi-sensory Instruction Teaching Children Hands-On (MITCH)
2018-2019,3579,1,6,0.16216216216216217,2242,Tigard-Tualatin SD 23J,Multi-sensory Instruction Teaching Children Hands-On (MITCH)
2018-2019,1143,4,18,0.2222222222222222,2242,Tigard-Tualatin SD 23J,Tualatin Elementary School
2018-2019,1143,3,22,0.2716049382716049,2242,Tigard-Tualatin SD 23J,Tualatin Elementary School
2018-2019,1143,2,19,0.2345679012345679,2242,Tigard-Tualatin SD 23J,Tualatin Elementary School
2018-2019,1143,1,22,0.2716049382716049,2242,Tigard-Tualatin SD 23J,Tualatin Elementary School
2018-2019,1014,4,16,0.1032258064516129,2197,Tillamook SD 9,South Prairie Elementary School
2018-2019,1014,3,36,0.23225806451612904,2197,Tillamook SD 9,South Prairie Elementary School
2018-2019,1014,2,41,0.2645161290322581,2197,Tillamook SD 9,South Prairie Elementary School
2018-2019,1014,1,62,0.4,2197,Tillamook SD 9,South Prairie Elementary School
2018-2019,1092,4,NA,NA,2222,Troy SD 54,Troy Elementary School
2018-2019,1092,3,NA,NA,2222,Troy SD 54,Troy Elementary School
2018-2019,1092,2,NA,NA,2222,Troy SD 54,Troy Elementary School
2018-2019,1092,1,NA,NA,2222,Troy SD 54,Troy Elementary School
2018-2019,3432,4,NA,NA,2210,Ukiah SD 80R,Ukiah School
2018-2019,3432,3,NA,NA,2210,Ukiah SD 80R,Ukiah School
2018-2019,3432,2,NA,NA,2210,Ukiah SD 80R,Ukiah School
2018-2019,3432,1,NA,NA,2210,Ukiah SD 80R,Ukiah School
2018-2019,1032,4,6,0.06,2204,Umatilla SD 6R,McNary Heights Elementary School
2018-2019,1032,3,27,0.27,2204,Umatilla SD 6R,McNary Heights Elementary School
2018-2019,1032,2,22,0.22,2204,Umatilla SD 6R,McNary Heights Elementary School
2018-2019,1032,1,45,0.45,2204,Umatilla SD 6R,McNary Heights Elementary School
2018-2019,1074,4,2,0.11764705882352941,2213,Union SD 5,Union Elementary School
2018-2019,1074,3,6,0.35294117647058826,2213,Union SD 5,Union Elementary School
2018-2019,1074,2,7,0.4117647058823529,2213,Union SD 5,Union Elementary School
2018-2019,1074,1,2,0.11764705882352941,2213,Union SD 5,Union Elementary School
2018-2019,701,4,8,0.16326530612244897,2116,Vale SD 84,Vale Elementary School
2018-2019,701,3,11,0.22448979591836735,2116,Vale SD 84,Vale Elementary School
2018-2019,701,2,20,0.40816326530612246,2116,Vale SD 84,Vale Elementary School
2018-2019,701,1,10,0.20408163265306123,2116,Vale SD 84,Vale Elementary School
2018-2019,706,4,NA,NA,2116,Vale SD 84,Willowcreek Elementary School
2018-2019,706,3,NA,NA,2116,Vale SD 84,Willowcreek Elementary School
2018-2019,706,2,NA,NA,2116,Vale SD 84,Willowcreek Elementary School
2018-2019,706,1,NA,NA,2116,Vale SD 84,Willowcreek Elementary School
2018-2019,176,4,NA,NA,1947,Vernonia SD 47J,Mist Elementary School
2018-2019,176,3,NA,NA,1947,Vernonia SD 47J,Mist Elementary School
2018-2019,176,2,NA,NA,1947,Vernonia SD 47J,Mist Elementary School
2018-2019,176,1,NA,NA,1947,Vernonia SD 47J,Mist Elementary School
2018-2019,177,4,3,0.13043478260869565,1947,Vernonia SD 47J,Vernonia Elementary School
2018-2019,177,3,3,0.13043478260869565,1947,Vernonia SD 47J,Vernonia Elementary School
2018-2019,177,2,7,0.30434782608695654,1947,Vernonia SD 47J,Vernonia Elementary School
2018-2019,177,1,10,0.43478260869565216,1947,Vernonia SD 47J,Vernonia Elementary School
2018-2019,1088,4,1,0.09090909090909091,2220,Wallowa SD 12,Wallowa Elementary School
2018-2019,1088,3,5,0.45454545454545453,2220,Wallowa SD 12,Wallowa Elementary School
2018-2019,1088,2,2,0.18181818181818182,2220,Wallowa SD 12,Wallowa Elementary School
2018-2019,1088,1,3,0.2727272727272727,2220,Wallowa SD 12,Wallowa Elementary School
2018-2019,156,4,10,0.1282051282051282,1936,Warrenton-Hammond SD 30,Warrenton Grade School
2018-2019,156,3,21,0.2692307692307692,1936,Warrenton-Hammond SD 30,Warrenton Grade School
2018-2019,156,2,20,0.2564102564102564,1936,Warrenton-Hammond SD 30,Warrenton Grade School
2018-2019,156,1,27,0.34615384615384615,1936,Warrenton-Hammond SD 30,Warrenton Grade School
2018-2019,1272,4,10,0.12345679012345678,1922,West Linn-Wilsonville SD 3J,Boeckman Creek Primary School
2018-2019,1272,3,34,0.41975308641975306,1922,West Linn-Wilsonville SD 3J,Boeckman Creek Primary School
2018-2019,1272,2,22,0.2716049382716049,1922,West Linn-Wilsonville SD 3J,Boeckman Creek Primary School
2018-2019,1272,1,15,0.18518518518518517,1922,West Linn-Wilsonville SD 3J,Boeckman Creek Primary School
2018-2019,3455,4,21,0.3442622950819672,1922,West Linn-Wilsonville SD 3J,Bolton Primary School
2018-2019,3455,3,20,0.32786885245901637,1922,West Linn-Wilsonville SD 3J,Bolton Primary School
2018-2019,3455,2,11,0.18032786885245902,1922,West Linn-Wilsonville SD 3J,Bolton Primary School
2018-2019,3455,1,9,0.14754098360655737,1922,West Linn-Wilsonville SD 3J,Bolton Primary School
2018-2019,3913,4,32,0.2962962962962963,1922,West Linn-Wilsonville SD 3J,Boones Ferry Primary School
2018-2019,3913,3,29,0.26851851851851855,1922,West Linn-Wilsonville SD 3J,Boones Ferry Primary School
2018-2019,3913,2,19,0.17592592592592593,1922,West Linn-Wilsonville SD 3J,Boones Ferry Primary School
2018-2019,3913,1,28,0.25925925925925924,1922,West Linn-Wilsonville SD 3J,Boones Ferry Primary School
2018-2019,45,4,15,0.39473684210526316,1922,West Linn-Wilsonville SD 3J,Cedaroak Park Primary School
2018-2019,45,3,11,0.2894736842105263,1922,West Linn-Wilsonville SD 3J,Cedaroak Park Primary School
2018-2019,45,2,7,0.18421052631578946,1922,West Linn-Wilsonville SD 3J,Cedaroak Park Primary School
2018-2019,45,1,5,0.13157894736842105,1922,West Linn-Wilsonville SD 3J,Cedaroak Park Primary School
2018-2019,5056,4,24,0.23529411764705882,1922,West Linn-Wilsonville SD 3J,Lowrie Primary School
2018-2019,5056,3,36,0.35294117647058826,1922,West Linn-Wilsonville SD 3J,Lowrie Primary School
2018-2019,5056,2,23,0.22549019607843138,1922,West Linn-Wilsonville SD 3J,Lowrie Primary School
2018-2019,5056,1,19,0.18627450980392157,1922,West Linn-Wilsonville SD 3J,Lowrie Primary School
2018-2019,47,4,15,0.22388059701492538,1922,West Linn-Wilsonville SD 3J,Stafford Primary School
2018-2019,47,3,20,0.29850746268656714,1922,West Linn-Wilsonville SD 3J,Stafford Primary School
2018-2019,47,2,18,0.26865671641791045,1922,West Linn-Wilsonville SD 3J,Stafford Primary School
2018-2019,47,1,14,0.208955223880597,1922,West Linn-Wilsonville SD 3J,Stafford Primary School
2018-2019,48,4,22,0.4074074074074074,1922,West Linn-Wilsonville SD 3J,Sunset Primary School
2018-2019,48,3,19,0.35185185185185186,1922,West Linn-Wilsonville SD 3J,Sunset Primary School
2018-2019,48,2,9,0.16666666666666666,1922,West Linn-Wilsonville SD 3J,Sunset Primary School
2018-2019,48,1,4,0.07407407407407407,1922,West Linn-Wilsonville SD 3J,Sunset Primary School
2018-2019,5057,4,36,0.32432432432432434,1922,West Linn-Wilsonville SD 3J,Trillium Creek Primary School
2018-2019,5057,3,48,0.43243243243243246,1922,West Linn-Wilsonville SD 3J,Trillium Creek Primary School
2018-2019,5057,2,18,0.16216216216216217,1922,West Linn-Wilsonville SD 3J,Trillium Creek Primary School
2018-2019,5057,1,9,0.08108108108108109,1922,West Linn-Wilsonville SD 3J,Trillium Creek Primary School
2018-2019,1286,4,42,0.45161290322580644,1922,West Linn-Wilsonville SD 3J,Willamette Primary School
2018-2019,1286,3,33,0.3548387096774194,1922,West Linn-Wilsonville SD 3J,Willamette Primary School
2018-2019,1286,2,15,0.16129032258064516,1922,West Linn-Wilsonville SD 3J,Willamette Primary School
2018-2019,1286,1,3,0.03225806451612903,1922,West Linn-Wilsonville SD 3J,Willamette Primary School
2018-2019,1224,4,2,0.03389830508474576,2255,Willamina SD 30J,Willamina Elementary School
2018-2019,1224,3,8,0.13559322033898305,2255,Willamina SD 30J,Willamina Elementary School
2018-2019,1224,2,17,0.288135593220339,2255,Willamina SD 30J,Willamina Elementary School
2018-2019,1224,1,32,0.5423728813559322,2255,Willamina SD 30J,Willamina Elementary School
2018-2019,3624,4,7,0.07608695652173914,2002,Winston-Dillard SD 116,Brockway Elementary School
